,Protocol,NumDaysRunning,isDex,isPLF,isStaking,NumHacks,EaseofUse,NumAirdrops,TokenMktCap_SMA,TokenTotalVolume_SMA,TwitterFollowers_SMA,Tweets_SMA,Favourites_SMA,NativeTokenPrice_SMA,NativeTokenReturns_SMA,TokenMktShare,SuccessFactor_1
223,AAVE V1,223.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,50431.46,2002.26,1784.3,15.73,0.0,1.18,3.0
224,AAVE V1,224.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,50597.18,2005.84,1790.5,15.73,0.0,1.18,3.0
225,AAVE V1,225.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,50767.58,2009.3,1796.46,15.73,0.0,1.18,3.0
226,AAVE V1,226.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,50943.14,2012.72,1802.34,15.73,0.0,1.18,3.0
227,AAVE V1,227.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,51127.22,2016.56,1808.34,15.73,0.0,1.18,3.0
228,AAVE V1,228.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,51317.7,2020.4,1814.28,15.73,0.0,1.18,3.0
229,AAVE V1,229.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,51515.14,2024.28,1820.22,15.73,0.0,1.18,3.0
230,AAVE V1,230.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,51719.24,2028.24,1826.14,15.73,0.0,1.18,3.0
231,AAVE V1,231.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,51926.78,2032.18,1832.04,15.73,0.0,1.18,3.0
232,AAVE V1,232.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,52137.86,2036.24,1837.94,15.73,0.0,1.18,3.0
233,AAVE V1,233.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,52352.72,2040.46,1843.84,15.73,0.0,1.18,4.0
234,AAVE V1,234.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,52569.94,2044.64,1849.48,15.73,0.0,1.18,4.0
235,AAVE V1,235.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,52790.24,2048.84,1855.1,15.73,0.0,1.18,4.0
236,AAVE V1,236.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,53012.16,2052.98,1860.6,15.73,0.0,1.18,4.0
237,AAVE V1,237.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,53244.82,2057.3,1866.22,15.73,0.0,1.18,4.0
238,AAVE V1,238.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,53484.46,2061.56,1871.84,15.73,0.0,1.18,4.0
239,AAVE V1,239.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,53728.3,2065.88,1877.04,15.73,0.0,1.18,4.0
240,AAVE V1,240.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,53976.96,2069.76,1882.02,15.73,0.0,1.18,4.0
241,AAVE V1,241.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,54230.92,2073.68,1886.9,15.73,0.0,1.18,4.0
242,AAVE V1,242.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,54492.5,2077.6,1891.74,15.73,0.0,1.18,4.0
243,AAVE V1,243.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,54760.22,2081.56,1896.6,15.73,0.0,1.18,4.0
244,AAVE V1,244.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,55033.42,2085.54,1901.48,15.73,0.0,1.18,4.0
245,AAVE V1,245.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,55315.4,2089.52,1932.18,15.73,0.0,1.18,4.0
246,AAVE V1,246.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,55602.2,2093.66,1936.96,15.73,0.0,1.18,4.0
247,AAVE V1,247.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,55889.46,2097.62,1941.46,15.73,0.0,1.18,4.0
248,AAVE V1,248.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,56173.82,2101.46,1945.76,15.73,0.0,1.18,4.0
249,AAVE V1,249.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,56456.62,2105.24,1949.92,15.73,0.0,1.18,4.0
250,AAVE V1,250.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,56738.78,2109.04,1980.04,15.73,0.0,1.18,4.0
251,AAVE V1,251.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,57019.84,2112.88,1984.28,15.73,0.0,1.18,4.0
252,AAVE V1,252.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,57300.98,2116.7,1988.36,15.73,0.0,1.18,4.0
253,AAVE V1,253.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,57427.27,2118.63,1988.67,15.73,0.0,1.18,4.0
254,AAVE V1,254.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,57716.35,2122.55,1992.84,15.73,0.0,1.18,4.0
255,AAVE V1,255.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,58005.73,2126.33,1996.82,15.73,0.0,1.18,4.0
256,AAVE V1,256.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,58295.41,2130.08,2000.76,15.73,0.0,1.18,4.0
257,AAVE V1,257.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,58585.41,2133.84,2004.45,15.73,0.0,1.18,4.0
258,AAVE V1,258.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,58878.82,2137.76,2008.12,15.73,0.0,1.18,4.0
259,AAVE V1,259.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,59173.57,2141.61,2011.76,15.73,0.0,1.18,4.0
260,AAVE V1,260.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,59469.47,2145.47,2015.39,15.73,0.0,1.18,5.0
261,AAVE V1,261.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,59762.98,2149.14,2018.43,15.73,0.0,1.18,5.0
262,AAVE V1,262.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,60057.0,2152.84,2047.94,15.73,0.0,1.18,5.0
263,AAVE V1,263.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,60352.84,2156.47,2077.39,15.73,0.0,1.18,5.0
264,AAVE V1,264.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,60651.2,2160.16,2106.84,15.73,0.0,1.18,5.0
265,AAVE V1,265.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,60949.86,2163.86,2136.27,15.73,0.0,1.18,5.0
266,AAVE V1,266.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,61250.94,2167.59,2139.02,15.73,0.0,1.18,5.0
267,AAVE V1,267.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,61552.31,2171.35,2141.69,15.73,0.0,1.18,5.0
268,AAVE V1,268.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,61854.16,2175.0,2144.39,15.73,0.0,1.18,5.0
269,AAVE V1,269.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,62155.59,2178.86,2146.94,15.73,0.0,1.18,5.0
270,AAVE V1,270.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,62457.9,2182.59,2149.14,15.73,0.0,1.18,5.0
271,AAVE V1,271.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,62759.49,2186.37,2151.37,15.73,0.0,1.18,5.0
272,AAVE V1,272.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,63060.84,2190.31,2153.57,15.73,0.0,1.18,5.0
273,AAVE V1,273.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,63357.0,2194.31,2155.84,15.73,0.0,1.18,5.0
274,AAVE V1,274.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,63651.06,2198.45,2158.18,15.73,0.0,1.18,5.0
275,AAVE V1,275.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,63942.02,2202.78,2160.47,15.73,0.0,1.18,5.0
276,AAVE V1,276.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,64229.94,2207.37,2162.86,15.73,0.0,1.18,5.0
277,AAVE V1,277.0,0.0,1.0,0.0,0.0,3.25,0.0,45070668.05,59594.22,64510.82,2211.57,2165.1,15.73,0.0,1.18,5.0
278,AAVE V1,278.0,0.0,1.0,0.0,0.0,3.25,0.0,58760312.51,223208.35,64786.2,2215.8,2167.39,15.73,-2.97,1.54,5.0
279,AAVE V1,279.0,0.0,1.0,0.0,0.0,3.25,0.0,100849466.19,319107.95,65055.96,2220.04,2169.76,15.73,-2.04,2.62,5.0
280,AAVE V1,280.0,0.0,1.0,0.0,0.0,3.25,0.0,118892980.49,350446.69,65320.39,2224.31,2172.53,15.73,-6.85,3.09,5.0
281,AAVE V1,281.0,0.0,1.0,0.0,0.0,3.25,0.0,131578042.97,364362.05,65582.43,2228.57,2175.29,15.73,-6.1,3.43,5.0
282,AAVE V1,282.0,0.0,1.0,0.0,0.0,3.25,0.0,145739725.53,358190.48,65842.24,2232.65,2177.96,15.73,-2.77,3.8,5.0
283,AAVE V1,283.0,0.0,1.0,0.0,0.0,3.25,0.0,159012912.41,342034.82,66098.55,2236.73,2180.57,15.73,-1.33,4.14,5.0
284,AAVE V1,284.0,0.0,1.0,0.0,0.0,3.25,0.0,171057229.72,332314.98,66353.63,2240.8,2183.22,15.73,-0.68,4.45,5.0
285,AAVE V1,285.0,0.0,1.0,0.0,0.0,3.25,0.0,180289816.09,307525.92,66607.04,2244.88,2185.86,15.73,-0.82,4.69,5.0
286,AAVE V1,286.0,0.0,1.0,0.0,0.0,3.25,0.0,189341111.52,317299.98,66860.41,2249.02,2188.55,15.73,-0.48,4.92,5.0
287,AAVE V1,287.0,0.0,1.0,0.0,0.0,3.25,0.0,212381062.2,333385.81,67102.41,2253.04,2191.14,15.73,-0.48,5.5,5.0
288,AAVE V1,288.0,0.0,1.0,0.0,0.0,3.25,0.0,232899034.17,325776.22,67335.51,2257.0,2193.69,15.73,-0.15,6.02,4.0
289,AAVE V1,289.0,0.0,1.0,0.0,0.0,3.25,0.0,245555753.87,4122994.76,67560.31,2260.92,2196.18,15.73,-1.38,6.36,4.0
290,AAVE V1,290.0,0.0,1.0,0.0,0.0,3.25,0.0,253998554.96,7189570.14,67779.2,2264.78,2198.63,15.73,-2.07,6.6,4.0
291,AAVE V1,291.0,0.0,1.0,0.0,0.0,3.25,0.0,262480066.03,9321975.64,67992.0,2268.51,2201.06,15.73,-1.64,6.85,4.0
292,AAVE V1,292.0,0.0,1.0,0.0,0.0,3.25,0.0,269792030.5,11046633.66,68197.84,2272.27,2203.45,15.73,-1.59,7.08,4.0
293,AAVE V1,293.0,0.0,1.0,0.0,0.0,3.25,0.0,274221179.76,14311941.46,68396.53,2276.0,2205.76,15.73,-2.19,7.26,4.0
294,AAVE V1,294.0,0.0,1.0,0.0,0.0,3.25,0.0,277618189.17,18395103.07,68587.53,2279.69,2208.04,15.73,-2.67,7.36,4.0
295,AAVE V1,295.0,0.0,1.0,0.0,0.0,3.25,0.0,282363993.39,20766294.56,68768.78,2283.39,2210.31,15.73,-2.05,7.56,3.0
296,AAVE V1,296.0,0.0,1.0,0.0,0.0,3.25,0.0,288301363.02,23900740.59,68944.45,2286.96,2212.53,15.73,-1.51,7.79,3.0
297,AAVE V1,297.0,0.0,1.0,0.0,0.0,3.25,0.0,295444285.08,25716218.44,69117.39,2290.49,2214.73,15.73,-1.01,8.01,3.0
298,AAVE V1,298.0,0.0,1.0,0.0,0.0,3.25,0.0,301020705.56,27811358.23,69288.88,2294.0,2216.9,15.73,-1.2,8.2,3.0
299,AAVE V1,299.0,0.0,1.0,0.0,0.0,3.25,0.0,305540818.88,28058001.13,69458.39,2297.55,2219.1,15.73,-1.31,8.34,3.0
300,AAVE V1,300.0,0.0,1.0,0.0,0.0,3.25,0.0,309077375.86,29417320.81,69626.69,2301.12,2221.39,15.73,-1.47,8.48,3.0
301,AAVE V1,301.0,0.0,1.0,0.0,0.0,3.25,0.0,311997245.81,31012733.21,69791.9,2304.67,2223.59,15.73,-1.53,8.6,3.0
302,AAVE V1,302.0,0.0,1.0,0.0,0.0,3.25,0.0,313844095.75,32620083.14,69956.0,2308.27,2225.8,15.73,-1.75,8.69,3.0
303,AAVE V1,303.0,0.0,1.0,0.0,0.0,3.25,0.0,314332345.22,34448620.43,70019.52,2310.04,2226.98,15.73,-2.05,8.77,3.0
304,AAVE V1,304.0,0.0,1.0,0.0,0.0,3.25,0.0,315546264.48,37446664.76,70174.08,2313.72,2229.2,15.73,-1.74,8.89,3.0
305,AAVE V1,305.0,0.0,1.0,0.0,0.0,3.25,0.0,316131142.05,39105973.65,70324.74,2317.4,2231.42,15.73,-1.84,9.08,3.0
306,AAVE V1,306.0,0.0,1.0,0.0,0.0,3.25,0.0,317042415.71,40397996.67,70473.0,2321.08,2233.72,15.73,-1.68,8.84,3.0
307,AAVE V1,307.0,0.0,1.0,0.0,0.0,3.25,0.0,317667189.12,42363261.87,70618.62,2324.82,2236.32,15.73,-1.71,8.96,3.0
308,AAVE V1,308.0,0.0,1.0,0.0,0.0,3.25,0.0,317625952.5,43651717.49,70759.16,2328.44,2238.94,15.73,-1.83,9.06,3.0
309,AAVE V1,309.0,0.0,1.0,0.0,0.0,3.25,0.0,317458325.94,44689964.59,70896.04,2332.06,2241.52,15.73,-1.82,9.15,3.0
310,AAVE V1,310.0,0.0,1.0,0.0,0.0,3.25,0.0,318411705.5,47191973.11,71030.6,2335.72,2244.12,15.73,-1.4,9.23,3.0
311,AAVE V1,311.0,0.0,1.0,0.0,0.0,3.25,0.0,321575900.98,52262762.86,71161.2,2339.54,2246.78,15.73,-0.71,9.36,3.0
312,AAVE V1,312.0,0.0,1.0,0.0,0.0,3.25,0.0,326669470.21,58380306.48,71288.22,2343.28,2249.36,15.73,-0.21,9.56,3.0
313,AAVE V1,313.0,0.0,1.0,0.0,0.0,3.25,0.0,334270831.32,65015188.81,71412.52,2347.02,2251.96,15.73,0.33,9.81,3.0
314,AAVE V1,314.0,0.0,1.0,0.0,0.0,3.25,0.0,341772225.19,72875577.1,71534.56,2350.72,2254.56,15.73,0.39,10.05,3.0
315,AAVE V1,315.0,0.0,1.0,0.0,0.0,3.25,0.0,352897155.25,81174445.82,71658.28,2354.42,2257.14,15.73,0.93,10.34,3.0
316,AAVE V1,316.0,0.0,1.0,0.0,0.0,3.25,0.0,359759313.87,87483201.17,71786.92,2358.12,2259.88,15.73,0.44,10.53,3.0
317,AAVE V1,317.0,0.0,1.0,0.0,0.0,3.25,0.0,365515285.62,90673584.86,71922.8,2361.74,2262.56,15.73,0.31,10.68,3.0
318,AAVE V1,318.0,0.0,1.0,0.0,0.0,3.25,0.0,374343995.53,95883224.91,72062.68,2365.38,2265.16,15.73,0.86,10.91,3.0
319,AAVE V1,319.0,0.0,1.0,0.0,0.0,3.25,0.0,383756386.81,99194335.68,72206.2,2368.72,2267.68,15.73,0.96,11.16,3.0
320,AAVE V1,320.0,0.0,1.0,0.0,0.0,3.25,0.0,391982935.11,102583500.62,72351.54,2372.06,2270.18,15.73,0.84,11.4,3.0
321,AAVE V1,321.0,0.0,1.0,0.0,0.0,3.25,0.0,401934764.67,105854041.19,72498.28,2375.4,2272.64,15.73,1.11,11.68,3.0
322,AAVE V1,322.0,0.0,1.0,0.0,0.0,3.25,0.0,413238450.53,109488455.96,72646.4,2378.62,2275.08,15.73,1.3,11.94,3.0
323,AAVE V1,323.0,0.0,1.0,0.0,0.0,3.25,0.0,423388755.24,112944352.14,72795.26,2382.0,2277.46,15.73,1.17,12.19,3.0
324,AAVE V1,324.0,0.0,1.0,0.0,0.0,3.25,0.0,432915486.85,116080052.73,72944.6,2385.28,2279.78,15.73,1.14,12.4,3.0
325,AAVE V1,325.0,0.0,1.0,0.0,0.0,3.25,0.0,442020453.33,118570237.22,73095.08,2388.38,2282.16,15.73,1.09,12.49,3.0
326,AAVE V1,326.0,0.0,1.0,0.0,0.0,3.25,0.0,457736227.64,123184219.35,73245.84,2391.16,2284.36,15.73,0.95,12.82,3.0
327,AAVE V1,327.0,0.0,1.0,0.0,0.0,3.25,0.0,473210121.11,127036306.71,73397.86,2393.9,2286.56,15.73,0.91,13.15,3.0
328,AAVE V1,328.0,0.0,1.0,0.0,0.0,3.25,0.0,488447116.53,131048304.56,73551.52,2396.66,2288.74,15.73,1.12,13.45,3.0
329,AAVE V1,329.0,0.0,1.0,0.0,0.0,3.25,0.0,499663041.82,134772464.52,73705.14,2399.4,2290.84,15.73,0.97,13.64,3.0
330,AAVE V1,330.0,0.0,1.0,0.0,0.0,3.25,0.0,510393500.87,137743063.21,73861.02,2402.08,2292.44,15.73,1.26,13.8,3.0
331,AAVE V1,331.0,0.0,1.0,0.0,0.0,3.25,0.0,521661957.59,143408881.79,74018.7,2404.82,2294.04,15.73,1.39,14.01,3.0
332,AAVE V1,332.0,0.0,1.0,0.0,0.0,3.25,0.0,531549524.58,147377426.97,74177.74,2407.62,2295.62,15.73,1.02,14.19,3.0
333,AAVE V1,333.0,0.0,1.0,0.0,0.0,3.25,0.0,541692779.23,150017744.79,74338.38,2410.22,2297.18,15.73,0.96,14.38,3.0
334,AAVE V1,334.0,0.0,1.0,0.0,0.0,3.25,0.0,552563401.73,153145573.08,74500.7,2412.9,2298.72,15.73,1.04,14.57,3.0
335,AAVE V1,335.0,0.0,1.0,0.0,0.0,3.25,0.0,565453491.25,158516879.17,74664.2,2415.6,2300.26,15.73,1.29,14.91,3.0
336,AAVE V1,336.0,0.0,1.0,0.0,0.0,3.25,0.0,577682320.39,163532660.86,74828.34,2418.34,2301.78,15.73,1.21,12.26,3.0
337,AAVE V1,337.0,0.0,1.0,0.0,0.0,3.25,0.0,589047525.51,172121495.31,74996.34,2421.08,2303.18,15.73,1.54,12.22,3.0
338,AAVE V1,338.0,0.0,1.0,0.0,0.0,3.25,0.0,601247857.34,179566774.24,75176.36,2424.18,2304.68,15.73,1.57,12.26,3.0
339,AAVE V1,339.0,0.0,1.0,0.0,0.0,3.25,0.0,612494580.14,185259784.13,75358.72,2427.24,2306.24,15.73,1.68,12.42,3.0
340,AAVE V1,340.0,0.0,1.0,0.0,0.0,3.25,0.0,626962189.55,190761497.86,75543.58,2430.26,2307.78,15.73,2.16,12.55,3.0
341,AAVE V1,341.0,0.0,1.0,0.0,0.0,3.25,0.0,640245249.75,195089175.59,75730.16,2433.34,2309.32,15.73,1.98,12.68,3.0
342,AAVE V1,342.0,0.0,1.0,0.0,0.0,3.25,0.0,654304072.79,200277431.04,75919.38,2436.5,2310.88,15.73,2.07,12.83,3.0
343,AAVE V1,343.0,0.0,1.0,0.0,0.0,3.25,0.0,666649230.45,206284257.23,76117.74,2439.76,2312.48,15.73,2.06,13.0,3.0
344,AAVE V1,344.0,0.0,1.0,0.0,0.0,3.25,0.0,680188066.76,211906617.31,76321.04,2443.28,2314.16,15.73,2.39,13.16,3.0
345,AAVE V1,345.0,0.0,1.0,0.0,0.0,3.25,0.0,691075958.76,216572959.58,76528.54,2446.86,2315.9,15.73,2.03,13.31,3.0
346,AAVE V1,346.0,0.0,1.0,0.0,0.0,3.25,0.0,700961461.56,221873927.11,76738.16,2450.52,2317.68,15.73,1.8,13.45,4.0
347,AAVE V1,347.0,0.0,1.0,0.0,0.0,3.25,0.0,710753629.22,225700546.96,76951.5,2454.18,2319.46,15.73,1.7,13.57,4.0
348,AAVE V1,348.0,0.0,1.0,0.0,0.0,3.25,0.0,722219886.66,229735281.79,77167.54,2457.82,2321.3,15.73,1.95,13.7,4.0
349,AAVE V1,349.0,0.0,1.0,0.0,0.0,3.25,0.0,734728744.83,236187299.7,77388.38,2461.48,2323.14,15.73,2.09,13.82,4.0
350,AAVE V1,350.0,0.0,1.0,0.0,0.0,3.25,0.0,747724939.89,241463232.19,77612.58,2465.2,2324.9,15.73,2.21,13.94,4.0
351,AAVE V1,351.0,0.0,1.0,0.0,0.0,3.25,0.0,760920587.68,248330881.95,77840.32,2468.96,2326.66,15.73,2.27,14.06,4.0
352,AAVE V1,352.0,0.0,1.0,0.0,0.0,3.25,0.0,774087949.63,254498982.72,78070.14,2472.82,2328.44,15.73,2.37,14.18,4.0
353,AAVE V1,353.0,0.0,1.0,0.0,0.0,3.25,0.0,788963535.65,258081554.16,78303.1,2476.48,2330.16,15.73,2.68,14.29,4.0
354,AAVE V1,354.0,0.0,1.0,0.0,0.0,3.25,0.0,803376894.72,262848132.36,78540.86,2480.08,2331.84,15.73,2.53,14.39,4.0
355,AAVE V1,355.0,0.0,1.0,0.0,0.0,3.25,0.0,817218129.67,267339801.39,78787.88,2483.66,2333.48,15.73,2.55,14.42,4.0
356,AAVE V1,356.0,0.0,1.0,0.0,0.0,3.25,0.0,829865445.58,270235505.04,79045.88,2487.26,2335.08,15.73,2.39,14.51,4.0
357,AAVE V1,357.0,0.0,1.0,0.0,0.0,3.25,0.0,843422838.06,273083430.76,79311.04,2490.86,2336.6,15.73,2.51,14.6,4.0
358,AAVE V1,358.0,0.0,1.0,0.0,0.0,3.25,0.0,855374105.56,277018531.86,79578.96,2494.44,2338.1,15.73,2.42,14.68,4.0
359,AAVE V1,359.0,0.0,1.0,0.0,0.0,3.25,0.0,868403493.38,282046937.9,79852.1,2498.0,2339.6,15.73,2.57,14.76,3.0
360,AAVE V1,360.0,0.0,1.0,0.0,0.0,3.25,0.0,880536980.76,282887188.64,80129.2,2501.44,2341.0,15.73,2.3,14.83,3.0
361,AAVE V1,361.0,0.0,1.0,0.0,0.0,3.25,0.0,889899150.29,282425642.14,80410.84,2504.68,2342.32,15.73,1.73,14.88,3.0
362,AAVE V1,362.0,0.0,1.0,0.0,0.0,3.25,0.0,898465454.15,294976953.06,80696.56,2507.92,2343.64,15.73,1.46,14.91,3.0
363,AAVE V1,363.0,0.0,1.0,0.0,0.0,3.25,0.0,905938689.74,293614691.4,80985.72,2511.22,2344.94,15.73,1.17,14.93,3.0
364,AAVE V1,364.0,0.0,1.0,0.0,0.0,3.25,0.0,912191223.24,289323255.68,81276.16,2514.56,2346.22,15.73,1.03,14.93,3.0
365,AAVE V1,365.0,0.0,1.0,0.0,0.0,3.25,0.0,916062964.37,285834416.92,81566.26,2517.86,2347.44,15.73,0.68,14.91,3.0
366,AAVE V1,366.0,0.0,1.0,0.0,0.0,3.25,0.0,924649818.12,283724115.94,81850.42,2521.4,2348.48,15.73,1.22,15.0,3.0
367,AAVE V1,367.0,0.0,1.0,0.0,0.0,3.25,0.0,934201068.97,283928963.48,82130.44,2524.92,2349.52,15.73,1.36,15.02,3.0
368,AAVE V1,368.0,0.0,1.0,0.0,0.0,3.25,0.0,939926835.34,282371988.78,82409.76,2528.4,2350.58,15.73,0.8,15.01,3.0
369,AAVE V1,369.0,0.0,1.0,0.0,0.0,3.25,0.0,947037573.92,283588896.08,82688.36,2531.88,2351.64,15.73,0.87,14.99,3.0
370,AAVE V1,370.0,0.0,1.0,0.0,0.0,3.25,0.0,958102102.99,291086703.04,82971.1,2535.38,2352.74,15.73,1.31,15.01,3.0
371,AAVE V1,371.0,0.0,1.0,0.0,0.0,3.25,0.0,970005516.0,298358270.7,83257.9,2538.92,2353.86,15.73,1.23,14.99,3.0
372,AAVE V1,372.0,0.0,1.0,0.0,0.0,3.25,0.0,979278550.59,299685746.22,83545.3,2542.52,2354.96,15.73,0.96,14.95,3.0
373,AAVE V1,373.0,0.0,1.0,0.0,0.0,3.25,0.0,989188035.78,302254057.18,83833.48,2546.04,2356.02,15.73,1.06,14.9,2.0
374,AAVE V1,374.0,0.0,1.0,0.0,0.0,3.25,0.0,998237153.52,305403844.04,84122.58,2549.66,2357.12,15.73,0.99,14.86,2.0
375,AAVE V1,375.0,0.0,1.0,0.0,0.0,3.25,0.0,1009367038.84,307954936.14,84413.48,2553.26,2358.2,15.73,1.15,14.8,2.0
376,AAVE V1,376.0,0.0,1.0,0.0,0.0,3.25,0.0,1023740634.61,313334677.46,84706.62,2556.9,2359.34,15.73,1.42,14.77,2.0
377,AAVE V1,377.0,0.0,1.0,0.0,0.0,3.25,0.0,1035250633.68,320337794.84,84999.18,2560.58,2360.52,15.73,1.26,14.77,2.0
378,AAVE V1,378.0,0.0,1.0,0.0,0.0,3.25,0.0,1049020483.79,328009166.62,85297.0,2564.32,2361.72,15.73,1.37,14.77,2.0
379,AAVE V1,379.0,0.0,1.0,0.0,0.0,3.25,0.0,1069163015.12,335496536.68,85600.56,2568.02,2362.92,15.73,1.85,14.79,2.0
380,AAVE V1,380.0,0.0,1.0,0.0,0.0,3.25,0.0,1090056797.01,341631995.26,85906.74,2571.74,2364.12,15.73,1.99,14.82,2.0
381,AAVE V1,381.0,0.0,1.0,0.0,0.0,3.25,0.0,1115733737.16,347493143.9,86217.96,2575.38,2365.28,15.73,2.17,14.87,2.0
382,AAVE V1,382.0,0.0,1.0,0.0,0.0,3.25,0.0,1146290542.81,361309472.44,86537.66,2578.92,2366.42,15.73,2.48,14.94,2.0
383,AAVE V1,383.0,0.0,1.0,0.0,0.0,3.25,0.0,1176839175.77,370674915.2,86865.14,2582.52,2367.56,15.73,2.42,15.0,2.0
384,AAVE V1,384.0,0.0,1.0,0.0,0.0,3.25,0.0,1209235645.31,378789202.02,87199.4,2586.14,2368.68,15.73,2.4,15.07,2.0
385,AAVE V1,385.0,0.0,1.0,0.0,0.0,3.25,0.0,1237323427.23,383985636.6,87537.0,2589.76,2369.88,15.73,2.07,15.12,2.0
386,AAVE V1,386.0,0.0,1.0,0.0,0.0,3.25,0.0,1267928278.91,390114816.08,87878.54,2593.4,2371.02,15.73,2.22,15.11,2.0
387,AAVE V1,387.0,0.0,1.0,0.0,0.0,3.25,0.0,1286786782.09,395781774.96,88220.36,2597.06,2372.14,15.73,1.52,15.14,2.0
388,AAVE V1,388.0,0.0,1.0,0.0,0.0,3.25,0.0,1311956572.77,401589451.06,88556.8,2600.34,2373.1,15.73,1.79,15.18,2.0
389,AAVE V1,389.0,0.0,1.0,0.0,0.0,3.25,0.0,1344303665.81,407990060.3,88904.04,2603.6,2373.98,15.73,2.22,15.25,2.0
390,AAVE V1,390.0,0.0,1.0,0.0,0.0,3.25,0.0,1388281304.15,431390920.02,89265.44,2606.86,2374.86,15.73,2.49,15.33,2.0
391,AAVE V1,391.0,0.0,1.0,0.0,0.0,3.25,0.0,1428851229.81,448802725.62,89635.42,2610.06,2375.74,15.73,2.45,15.41,2.0
392,AAVE V1,392.0,0.0,1.0,0.0,0.0,3.25,0.0,1475013959.61,465504578.88,90012.62,2613.22,2376.62,15.73,2.59,15.49,2.0
393,AAVE V1,393.0,0.0,1.0,0.0,0.0,3.25,0.0,1526216307.37,481612307.78,90390.16,2616.34,2377.46,15.73,2.92,15.6,2.0
394,AAVE V1,394.0,0.0,1.0,0.0,0.0,3.25,0.0,1579255605.27,492874778.24,90776.06,2619.32,2378.2,15.73,2.88,15.69,2.0
395,AAVE V1,395.0,0.0,1.0,0.0,0.0,3.25,0.0,1631649052.0,505740756.34,91173.14,2622.26,2378.9,15.73,2.99,15.75,2.0
